doc,div1,div2,unit,para,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,n
Namibia_2010,1,0,2,3,0,0,0,0,0,0,0,2,2,2
Namibia_2010,1,0,2,4,0,0,0,0,0,0,0,4,4,4
Namibia_2010,1,0,3,2,0,1,0,0,1,0,1,3,3,3
Namibia_2010,1,0,3,3,0,1,0,0,0,0,0,1,1,1
Namibia_2010,2,0,1,0,1,0,0,1,0,1,0,0,-1,1
Namibia_2010,2,0,1,1,0,1,0,1,1,0,0,1,1,1
Namibia_2010,2,0,1,2,1,2,0,2,2,0,1,2,1,3
Namibia_2010,2,0,1,3,0,2,0,1,2,0,1,2,2,2
Namibia_2010,2,0,1,4,0,1,0,0,1,0,0,3,3,3
Namibia_2010,2,0,1,5,0,1,0,0,0,0,0,0,1,1
Namibia_2010,2,0,1,6,0,3,0,4,3,0,1,4,3,5
Namibia_2010,2,0,1,7,0,2,0,1,2,0,1,2,2,2
Namibia_2010,2,0,1,8,0,2,0,1,2,0,1,2,2,2
Namibia_2010,2,0,1,9,0,1,0,0,1,0,0,3,3,3
Namibia_2010,2,0,1,10,0,1,0,0,0,0,0,0,1,1
Namibia_2010,2,0,1,11,0,0,0,2,0,0,0,1,0,2
Namibia_2010,2,0,1,12,1,0,1,1,0,1,0,0,-1,1
Namibia_2010,2,0,1,14,0,0,0,1,0,1,0,0,0,1
Namibia_2010,2,0,1,15,1,2,0,3,2,0,0,3,2,4
Namibia_2010,2,0,1,16,0,2,0,2,2,0,1,2,1,3
Namibia_2010,2,0,1,17,0,1,0,0,1,0,0,1,1,1
Namibia_2010,2,0,1,19,2,5,0,3,5,0,3,6,4,8
Namibia_2010,2,0,1,20,0,1,0,0,2,0,0,2,2,2
Namibia_2010,2,0,1,22,0,3,0,0,4,0,0,3,4,4
Namibia_2010,2,0,1,23,1,2,0,0,2,0,2,2,1,3
Namibia_2010,2,0,1,27,0,0,0,0,0,0,0,1,1,1
Namibia_2010,2,0,1,28,0,1,0,0,2,0,1,2,3,3
Namibia_2010,2,0,1,29,1,0,0,0,0,1,0,0,-2,2
Namibia_2010,2,0,1,30,1,2,0,1,2,1,1,2,1,3
Namibia_2010,2,0,1,32,1,0,0,2,0,0,0,1,-2,3
Namibia_2010,2,0,1,33,0,0,0,1,0,0,0,0,-1,1
Namibia_2010,2,0,1,34,0,1,0,2,1,1,0,1,1,2
Namibia_2010,2,0,1,35,1,0,0,1,0,1,0,0,-1,1
Namibia_2010,3,0,0,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,3,0,1,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,3,0,1,1,0,1,0,1,0,0,0,3,1,4
Namibia_2010,3,0,2,1,5,6,5,6,0,4,2,2,-4,7
Namibia_2010,3,0,3,0,0,1,0,0,1,0,1,1,1,1
Namibia_2010,3,0,3,1,0,1,0,0,2,0,1,1,2,2
Namibia_2010,3,0,4,0,0,1,0,0,1,0,0,2,2,2
Namibia_2010,3,0,4,1,0,0,0,0,0,0,0,1,1,1
Namibia_2010,3,0,4,2,1,3,0,1,2,1,0,3,2,5
Namibia_2010,3,0,4,3,4,1,5,5,0,4,0,0,-5,5
Namibia_2010,3,0,5,0,1,0,1,2,0,1,0,0,-2,2
Namibia_2010,3,0,5,1,1,0,1,1,0,1,0,0,-1,1
Namibia_2010,3,0,5,2,0,0,0,1,0,0,0,0,-1,1
Namibia_2010,3,0,5,3,0,0,0,1,0,0,0,0,-1,1
Namibia_2010,3,0,5,4,2,2,1,2,0,1,0,0,-1,2
Namibia_2010,3,0,5,5,2,2,1,2,0,1,0,0,-1,2
Namibia_2010,3,0,5,6,3,0,0,5,0,1,0,2,-2,6
Namibia_2010,3,0,5,7,0,1,0,3,0,3,3,1,-1,5
Namibia_2010,3,0,6,0,1,0,1,1,2,1,0,2,1,3
Namibia_2010,3,0,6,2,0,1,0,0,1,0,0,1,1,1
Namibia_2010,3,0,7,0,0,0,0,0,0,1,0,0,-1,1
Namibia_2010,3,0,7,1,0,0,0,0,0,1,0,0,-1,1
Namibia_2010,3,0,7,3,0,2,0,0,0,0,0,5,5,5
Namibia_2010,3,0,7,4,3,1,3,4,0,3,0,2,-3,5
Namibia_2010,3,0,7,5,1,1,1,1,0,2,0,1,0,4
Namibia_2010,3,0,8,1,4,8,4,6,2,0,1,6,4,14
Namibia_2010,3,0,8,2,2,1,0,2,0,1,0,0,-2,2
Namibia_2010,3,0,8,3,2,2,2,1,1,0,1,1,1,3
Namibia_2010,3,0,8,4,2,1,0,1,0,2,0,1,0,4
Namibia_2010,3,0,8,5,0,0,0,0,0,0,0,2,2,2
Namibia_2010,3,0,8,6,2,2,0,2,1,1,1,1,0,3
Namibia_2010,3,0,8,7,2,1,2,2,0,1,0,0,-2,2
Namibia_2010,3,0,8,8,3,0,2,3,0,1,0,2,-1,5
Namibia_2010,3,0,9,1,2,4,1,1,2,0,1,2,3,7
Namibia_2010,3,0,9,3,0,1,0,0,0,0,0,3,3,3
Namibia_2010,3,0,9,4,2,2,2,3,1,3,0,2,1,7
Namibia_2010,3,0,10,1,1,3,0,2,4,1,2,4,3,5
Namibia_2010,3,0,10,2,0,1,0,0,1,0,0,1,1,1
Namibia_2010,3,0,10,3,0,0,0,0,0,0,0,1,1,1
Namibia_2010,3,0,11,1,0,1,0,1,1,0,0,1,1,1
Namibia_2010,3,0,11,2,2,0,1,2,0,1,0,1,-1,3
Namibia_2010,3,0,11,3,0,0,0,0,1,0,0,1,1,1
Namibia_2010,3,0,11,4,0,0,0,1,0,0,0,0,-1,1
Namibia_2010,3,0,11,5,0,0,0,0,0,1,0,0,-1,1
Namibia_2010,3,0,12,1,0,0,0,0,1,0,0,2,1,2
Namibia_2010,3,0,12,2,0,2,0,0,1,0,0,1,2,3
Namibia_2010,3,0,13,1,0,3,0,1,2,0,1,2,3,6
Namibia_2010,3,0,13,2,1,2,0,0,1,1,1,1,1,2
Namibia_2010,3,0,13,3,0,2,0,1,1,0,0,2,2,4
Namibia_2010,3,0,14,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,3,0,14,1,1,2,1,2,0,0,0,4,2,5
Namibia_2010,3,0,15,1,0,1,0,0,1,0,0,1,1,1
Namibia_2010,3,0,16,2,0,0,0,0,0,0,0,2,2,2
Namibia_2010,3,0,16,3,0,1,0,0,1,1,1,1,1,3
Namibia_2010,3,0,16,5,0,0,0,1,0,0,0,0,-1,1
Namibia_2010,3,0,16,6,0,0,0,0,0,1,0,0,-1,1
Namibia_2010,3,0,16,7,0,1,0,0,1,0,0,1,1,1
Namibia_2010,3,0,16,8,0,1,0,0,1,0,0,1,1,1
Namibia_2010,3,0,17,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,3,0,17,2,0,0,0,0,2,0,0,2,2,2
Namibia_2010,3,0,17,3,0,0,0,0,2,0,0,4,4,4
Namibia_2010,3,0,17,4,0,1,0,0,1,0,0,1,2,2
Namibia_2010,3,0,17,6,0,0,0,0,2,0,0,2,2,2
Namibia_2010,3,0,17,7,1,0,1,1,0,0,0,0,-1,1
Namibia_2010,3,0,17,8,0,0,0,0,1,0,0,1,1,1
Namibia_2010,3,0,17,10,0,0,0,0,0,1,1,0,-1,1
Namibia_2010,3,0,17,11,0,1,0,0,0,0,0,0,1,1
Namibia_2010,3,0,17,12,2,2,2,3,0,0,0,3,2,7
Namibia_2010,3,0,18,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,3,0,18,1,0,1,0,0,1,0,0,2,2,2
Namibia_2010,3,0,18,2,0,0,0,0,1,0,0,2,2,2
Namibia_2010,3,0,18,3,0,0,0,0,0,0,0,1,1,1
Namibia_2010,3,0,19,1,4,0,4,4,1,1,0,1,-3,5
Namibia_2010,3,0,19,2,2,2,0,3,1,0,0,3,2,6
Namibia_2010,3,0,19,3,1,0,1,1,1,1,0,1,1,3
Namibia_2010,3,0,20,0,1,0,1,1,0,1,0,0,-1,1
Namibia_2010,3,0,20,1,1,0,0,2,0,1,1,1,-1,3
Namibia_2010,3,0,20,2,0,0,0,0,0,0,0,1,1,1
Namibia_2010,3,0,20,3,0,0,0,1,0,2,0,2,0,4
Namibia_2010,3,0,20,4,0,0,0,0,0,2,0,1,-1,3
Namibia_2010,3,0,20,5,0,1,0,1,1,5,1,1,-3,7
Namibia_2010,3,0,20,6,0,2,0,0,1,0,0,1,3,3
Namibia_2010,3,0,20,7,2,1,1,3,0,1,0,2,0,5
Namibia_2010,3,0,21,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,3,0,21,1,0,0,0,2,1,0,0,3,1,5
Namibia_2010,3,0,21,2,3,3,0,6,0,2,0,3,-2,10
Namibia_2010,3,0,21,3,4,3,0,3,1,0,1,2,-1,7
Namibia_2010,3,0,21,4,2,2,0,2,3,0,0,10,10,12
Namibia_2010,3,0,21,5,2,2,0,2,0,1,0,0,-1,3
Namibia_2010,3,0,21,6,4,5,2,3,3,3,3,4,2,9
Namibia_2010,4,0,0,0,0,1,0,1,0,1,1,0,0,2
Namibia_2010,4,0,1,0,0,0,0,1,0,1,1,0,-1,1
Namibia_2010,4,0,1,1,2,1,2,4,0,3,3,3,0,8
Namibia_2010,4,0,1,3,0,0,0,1,0,1,0,1,0,2
Namibia_2010,4,0,1,4,0,0,0,1,0,1,0,0,-1,1
Namibia_2010,4,0,1,5,0,0,0,0,1,0,0,2,2,2
Namibia_2010,4,0,1,6,1,1,0,1,1,0,0,4,3,5
Namibia_2010,4,0,1,7,1,0,1,1,0,1,0,1,0,2
Namibia_2010,4,0,1,8,0,1,0,1,0,1,1,1,1,3
Namibia_2010,4,0,1,9,0,0,0,3,1,1,1,8,5,9
Namibia_2010,4,0,1,10,2,3,0,2,0,1,0,3,2,6
Namibia_2010,4,0,1,11,1,0,0,1,0,0,0,4,3,5
Namibia_2010,4,0,1,12,0,0,0,1,1,0,0,3,2,4
Namibia_2010,5,0,0,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,1,0,0,0,0,1,0,0,0,0,-1,1
Namibia_2010,5,0,1,1,1,0,0,2,0,0,0,1,-1,3
Namibia_2010,5,0,1,2,0,0,0,0,0,0,0,2,2,2
Namibia_2010,5,0,1,3,0,0,0,0,0,0,0,2,2,2
Namibia_2010,5,0,2,1,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,2,2,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,2,4,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,2,5,0,1,0,2,1,1,0,3,3,4
Namibia_2010,5,0,2,6,0,0,0,0,0,0,0,3,3,3
Namibia_2010,5,0,3,2,1,0,0,1,0,2,1,1,-1,3
Namibia_2010,5,0,3,3,5,1,3,3,2,6,2,9,1,17
Namibia_2010,5,0,3,4,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,3,5,0,0,0,0,0,0,0,2,2,2
Namibia_2010,5,0,3,7,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,3,8,0,0,0,0,0,0,0,4,4,4
Namibia_2010,5,0,3,9,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,4,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,4,1,0,0,0,0,0,0,0,3,3,3
Namibia_2010,5,0,4,2,0,0,0,0,0,0,0,2,2,2
Namibia_2010,5,0,4,3,0,0,0,2,0,0,0,1,1,2
Namibia_2010,5,0,4,4,0,1,0,0,2,0,1,3,3,3
Namibia_2010,5,0,4,5,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,4,6,0,0,0,1,0,1,0,1,0,2
Namibia_2010,5,0,4,7,0,1,0,1,1,0,0,1,1,1
Namibia_2010,5,0,5,0,1,0,1,1,0,0,0,0,-1,1
Namibia_2010,5,0,5,1,0,0,0,0,1,0,0,4,4,4
Namibia_2010,5,0,5,2,3,2,2,3,1,0,0,3,1,6
Namibia_2010,5,0,5,3,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,5,4,1,2,0,1,2,0,0,2,3,4
Namibia_2010,5,0,5,5,3,3,2,2,2,1,0,5,5,10
Namibia_2010,5,0,6,1,0,0,0,2,1,0,0,3,3,5
Namibia_2010,5,0,6,2,0,0,0,2,0,0,0,3,1,5
Namibia_2010,5,0,6,3,0,0,0,0,0,0,0,2,2,2
Namibia_2010,5,0,6,4,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,6,5,0,0,0,0,1,0,0,1,2,2
Namibia_2010,5,0,6,6,0,0,0,0,0,0,0,2,2,2
Namibia_2010,5,0,6,7,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,6,8,0,0,0,0,0,0,0,2,2,2
Namibia_2010,5,0,6,10,0,1,0,2,2,0,1,3,1,5
Namibia_2010,5,0,6,11,0,0,1,0,0,1,0,2,3,3
Namibia_2010,5,0,6,16,0,1,0,0,0,0,0,1,1,1
Namibia_2010,5,0,6,17,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,6,18,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,6,19,0,1,0,0,0,0,0,1,1,1
Namibia_2010,5,0,6,20,3,3,0,3,0,0,0,1,1,4
Namibia_2010,5,0,6,23,0,1,0,0,0,0,0,0,1,1
Namibia_2010,5,0,6,27,1,0,0,1,0,0,0,0,-1,1
Namibia_2010,5,0,6,28,0,0,0,1,0,0,0,1,1,1
Namibia_2010,5,0,6,30,0,0,0,0,0,0,0,2,2,2
Namibia_2010,5,0,6,31,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,6,32,0,0,0,0,1,0,0,2,2,2
Namibia_2010,5,0,6,33,1,1,0,0,2,1,1,4,4,5
Namibia_2010,5,0,6,34,0,0,0,0,0,0,0,2,2,2
Namibia_2010,5,0,6,35,0,1,0,0,0,0,0,2,3,3
Namibia_2010,5,0,6,36,0,1,0,0,0,0,0,0,1,1
Namibia_2010,5,0,6,39,0,0,0,0,0,0,0,2,2,2
Namibia_2010,5,0,6,40,1,0,1,0,3,1,0,7,6,8
Namibia_2010,5,0,6,41,2,0,2,0,0,0,2,1,-1,3
Namibia_2010,5,0,7,1,0,0,0,1,0,1,0,1,0,2
Namibia_2010,5,0,8,1,0,0,0,0,0,1,0,4,3,5
Namibia_2010,5,0,8,4,0,0,0,0,0,0,0,1,1,1
Namibia_2010,5,0,8,5,0,2,0,1,3,1,0,7,6,8
Namibia_2010,6,0,0,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,6,0,1,1,0,0,0,1,0,0,0,4,3,5
Namibia_2010,6,0,1,2,0,0,0,0,0,0,0,2,2,2
Namibia_2010,6,0,1,3,0,0,0,1,0,1,0,3,2,4
Namibia_2010,6,0,2,1,1,0,0,3,0,1,0,6,2,8
Namibia_2010,6,0,3,1,0,1,0,0,1,0,0,4,4,4
Namibia_2010,6,0,4,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,6,0,4,1,0,0,0,0,0,0,0,3,3,3
Namibia_2010,6,0,5,0,1,1,0,1,2,1,1,2,1,2
Namibia_2010,6,0,5,1,0,0,0,1,2,0,0,5,5,5
Namibia_2010,6,0,6,1,0,0,0,0,0,0,0,1,1,1
Namibia_2010,6,0,6,2,0,1,0,2,0,0,0,4,3,7
Namibia_2010,6,0,6,3,0,0,0,0,0,0,0,1,1,1
Namibia_2010,6,0,6,4,0,0,0,0,0,0,0,3,3,3
Namibia_2010,6,0,6,6,0,0,0,1,0,0,0,2,1,3
Namibia_2010,6,0,6,8,0,0,0,0,0,0,0,3,3,3
Namibia_2010,6,0,6,9,0,0,0,0,1,0,0,4,4,4
Namibia_2010,6,0,6,10,0,0,0,0,0,0,0,3,3,3
Namibia_2010,6,0,6,11,0,0,0,0,0,0,0,3,3,3
Namibia_2010,6,0,6,12,0,1,0,0,0,0,0,1,0,1
Namibia_2010,6,0,6,13,0,0,0,1,0,0,0,3,3,3
Namibia_2010,6,0,7,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,6,0,7,1,0,0,0,0,0,0,0,4,4,4
Namibia_2010,6,0,8,1,1,2,0,3,0,1,0,1,-1,4
Namibia_2010,6,0,8,2,0,0,0,0,0,0,0,2,2,2
Namibia_2010,6,0,9,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,6,0,9,1,0,1,0,0,0,0,0,4,5,5
Namibia_2010,6,0,9,2,0,0,0,0,0,0,0,3,1,3
Namibia_2010,7,0,0,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,7,0,1,1,0,1,0,0,0,0,0,3,3,3
Namibia_2010,7,0,2,1,0,1,0,0,0,0,0,2,3,3
Namibia_2010,7,0,3,1,0,0,0,0,0,0,0,1,1,1
Namibia_2010,7,0,3,2,1,2,0,0,1,1,1,5,4,5
Namibia_2010,7,0,3,3,1,1,0,0,2,1,1,5,5,6
Namibia_2010,7,0,3,4,0,0,0,0,0,0,0,1,1,1
Namibia_2010,7,0,4,1,0,0,0,0,0,0,0,1,1,1
Namibia_2010,7,0,4,2,3,2,3,3,1,3,2,1,-2,4
Namibia_2010,7,0,4,3,7,5,6,6,3,7,5,5,-2,12
Namibia_2010,7,0,4,5,1,1,0,1,0,0,0,1,1,2
Namibia_2010,7,0,4,6,0,1,0,0,0,0,0,0,1,1
Namibia_2010,7,0,4,7,0,1,0,0,0,0,0,1,1,1
Namibia_2010,7,0,4,9,2,2,1,2,0,1,0,0,-1,2
Namibia_2010,7,0,4,10,2,1,0,3,0,0,0,1,0,4
Namibia_2010,7,0,5,0,0,1,0,0,1,0,0,0,1,1
Namibia_2010,7,0,5,1,0,0,0,0,0,0,0,1,1,1
Namibia_2010,7,0,5,2,0,0,0,0,0,0,0,1,1,1
Namibia_2010,7,0,5,3,0,0,0,0,0,0,0,1,1,1
Namibia_2010,7,0,5,4,1,0,1,1,0,1,0,0,-1,1
Namibia_2010,7,0,5,5,0,1,0,0,1,0,1,2,2,2
Namibia_2010,7,0,5,6,0,0,0,0,1,2,1,2,1,5
Namibia_2010,7,0,5,7,0,0,0,0,0,0,0,3,3,3
Namibia_2010,7,0,7,1,0,1,0,0,0,0,0,3,3,3
Namibia_2010,7,0,8,1,0,0,0,0,0,0,0,5,5,5
Namibia_2010,7,0,8,2,1,0,1,1,0,1,0,4,3,5
Namibia_2010,7,0,8,3,0,0,0,0,0,0,0,2,2,2
Namibia_2010,7,0,8,4,0,0,0,0,0,0,0,2,2,2
Namibia_2010,7,0,9,1,0,2,0,0,0,0,0,2,4,4
Namibia_2010,7,0,9,2,0,1,0,0,0,0,0,0,1,1
Namibia_2010,7,0,9,3,0,1,0,0,0,0,0,1,2,2
Namibia_2010,7,0,10,1,1,1,0,0,1,1,1,3,2,3
Namibia_2010,7,0,11,0,1,1,0,0,1,1,1,1,0,1
Namibia_2010,7,0,11,1,1,1,0,1,2,2,1,3,1,4
Namibia_2010,7,0,12,0,0,0,0,0,0,0,0,1,1,1
Namibia_2010,7,0,12,1,0,0,0,0,0,0,0,4,4,4
Namibia_2010,7,0,13,1,0,0,0,0,0,0,0,2,2,2
Namibia_2010,7,0,13,2,0,1,0,0,1,0,0,5,5,5
Namibia_2010,7,0,13,3,0,1,0,0,2,0,0,9,9,9
Namibia_2010,7,0,13,4,0,1,0,0,2,0,0,9,9,9
Namibia_2010,7,0,14,0,1,0,0,1,0,1,1,0,-1,1
Namibia_2010,7,0,14,1,0,0,0,1,0,1,0,4,2,6
Namibia_2010,7,0,14,2,1,0,0,1,0,1,1,3,2,4
Namibia_2010,7,0,15,0,1,0,0,1,0,1,1,0,-1,1
